,log_value,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,se_1,se_2,se_3,se_4,se_5,se_6,se_7,se_8,se_9,se_10,se_11,se_12,se_13,se_14,beta
2007-02-27,-0.0323669214646475,-0.0313117218827093,0.0203228198422433,0.0076420854964259,-0.0126202568007886,-0.0087605068737578,-0.0057249692181137,0.0034023871493132,-0.0140705595162883,-0.0203101667583755,0.0166052801067863,-0.0008225675395201,0.0091384545021658,-0.0160232003659352,-0.0224698323505876,0.0431239083233283,0.037081838124616,0.0404033726029521,0.0389100192218852,0.0387270885512946,0.0397441775365461,0.036963520881184,0.0360543000594877,0.0407704647237101,0.0374397109815086,0.0375729292254478,0.0376407348045262,0.0356061442718001,0.0363572150865696,0.59375
2007-02-28,0.0104820082825035,-0.0221358373235804,0.0101848065854366,-0.0032944587998845,0.0188300795702013,-0.0022689921693191,0.0128450333435865,-0.0148838677465257,0.0101631837573151,-0.000592512902699,0.0080952809767407,0.0136581779275597,-0.0046476344406239,0.0098637253366523,-0.0002609020941057,0.0388377927997991,0.0355745254428797,0.0372460709493552,0.0361823417940914,0.0382096013670096,0.0368642276754769,0.034306022647397,0.0385380039234519,0.0357509858635219,0.032711046933886,0.035434607420252,0.0357600021595543,0.0322891279325624,0.0341902124336806,0.34375
2007-03-01,-0.025761342176306,0.0141732649867983,-0.0032518748447082,0.0086665985686655,0.0174452243985142,-0.013666168744579,-0.0018023094219999,-0.0086218532957953,0.0048200419656523,0.0131795751381927,0.0043859550857765,0.0054932246807501,0.0047302332073427,0.0070249668834697,0.0157860559235354,0.0381161808383043,0.0352431023206594,0.0353658097813411,0.0339893370394262,0.0352389709663515,0.0379852155644986,0.0367607431637742,0.0357612875280861,0.0371487974322643,0.0375556399107396,0.0344658332520317,0.0323283631436195,0.0359956379819013,0.0405658617600894,0.9375
2007-03-02,-0.0310081819388916,0.0062890723749038,0.0010342346405644,0.0070299808749813,0.0160188534951587,-0.0195784753947472,-0.0066466304236317,0.0127005917034348,-0.0025751344636619,-0.0137460723074211,0.0165756433548195,0.0017536108321257,0.0057454919273284,0.0026609631695695,0.0023614149739245,0.0356950484862574,0.0373721267328489,0.0349758801676038,0.0352828513159028,0.0342385734522385,0.0370297524963194,0.0358642885011167,0.0337171500513344,0.0350321084528751,0.037208680817115,0.034892706545501,0.0383062891993233,0.0391091838376835,0.0368145191230476,0.234375
2007-03-05,0.014431036115276,0.0211006055137745,0.0042570900630118,0.0067521281550317,0.0077586513754643,0.0049032156710603,-0.0027332091165848,-0.0048747249423182,-0.0047570360462015,-0.0169139361219975,0.0063694849810791,-0.0112017044159614,0.0127891611726983,0.0065737427781038,-0.0107205857702484,0.0396570858793715,0.0374845738269688,0.0377895163936564,0.0372723571300982,0.0370428382156068,0.038141170035261,0.036271196593093,0.036568352693369,0.0388614081563574,0.0344127904504025,0.0348173236000694,0.0352903028341232,0.0341301491540188,0.0355400371074402,0.8125
2007-03-06,0.0259278633060495,0.0013569232237475,-0.0011012329003747,0.0106582149480107,0.0047438811691591,0.0085630423890398,0.0118416011957168,0.0068068997353663,-0.0009120728580183,0.0043609161788137,0.011380925859525,0.0214033005380414,-0.0115575510106536,0.0044749889287537,-0.0100521062323529,0.0363672795858736,0.0345923520562873,0.0368166037476778,0.0359175604862189,0.0360745697163627,0.0401436532474336,0.0378116344985282,0.0319637336084411,0.0359711088033301,0.0389494424456333,0.0388846049676736,0.0367071910133306,0.0341652839717001,0.0343037531762067,0.90625
2007-03-07,0.002324081097744,0.0152834312473639,-0.0114817166724783,-0.0085969756141737,-0.0036647093137581,-0.0098306341158793,0.0147640762491566,0.0073708947991926,0.0016746958949458,0.0102883185264471,0.0042719972799161,0.002139235839477,-0.0124250170404041,-0.0179227849337262,-0.011208344866962,0.0336798165086693,0.0353248498018309,0.0364806573352588,0.0345513570697607,0.0381287593984737,0.0352595250772872,0.0376390331694396,0.0341384174233236,0.039723276382035,0.0367819954348098,0.0383376460760613,0.0355385737848572,0.0352187813274681,0.0357120669798856,0.96875
2007-03-08,-0.0075081258853319,0.0096907605477591,-0.0093204348948202,0.0196782827532009,-0.0075255447852152,0.0089350371562486,0.0004972743145627,1.8716257029170732e-05,-0.0123521276681393,0.0037833848500658,0.0008360111725206,-0.0022911225212106,-0.0061425967514747,0.0127032519329867,0.0274575865093779,0.0369243044282592,0.0359126731936407,0.0405922178095454,0.0370459923393309,0.0372609772672128,0.0385916709159181,0.037458146485943,0.035965421513616,0.0334582161652146,0.0328189472084455,0.0351243072514472,0.0350256623613127,0.0384009546559869,0.038812726599343,0.5
2007-03-09,0.0041493835468116,-0.0359525138840914,-0.0048921353544158,-0.0140116723422812,-0.0065498363719701,0.0038016630129487,-0.0065384888730465,-0.0155671020797568,-0.004175141532073,0.0244048227335122,-0.0169373196763722,-0.0143870205724941,-0.010980078128739,0.0105959652534419,-0.0158375663227096,0.0356984995133954,0.0362331566054704,0.0372648155193431,0.0416031405576937,0.0331646093761593,0.0379078678579617,0.0358602692711102,0.0348187378677639,0.0333041487732557,0.0355373732217264,0.0373699352389003,0.03789802890262,0.0358697194224824,0.0394977151763747,0.875
2007-03-12,-0.0088381131577168,0.0137758233083622,-0.0145560663158196,0.0110702636163229,-0.0054825682576692,0.0183726374926342,-0.0136782370502607,-0.0192605234805391,-0.0058270764066463,0.0028563396353666,-0.0037313260315461,0.0231530414947081,-0.0076044556868771,0.0066540951700368,-0.0054442104717081,0.035593939450507,0.0365301282888254,0.0331878959701548,0.0399521488563134,0.0343876877317013,0.0359038812820881,0.0355752989542518,0.0347272854002982,0.0362308276233164,0.0374557210280142,0.0396911507756882,0.0362548781351579,0.0380244300915945,0.0334438610784225,0.4375
2007-03-13,-0.0141995549093004,-0.0243309872663907,0.013123472072831,-0.0183692872245285,0.0205569706143582,-0.0182514647220096,0.0065399150339134,-0.0031841286724365,0.0124138795031217,-0.0053009792316712,-0.0173580158095525,0.0054193080460429,-0.0040982929576861,0.0176680928161759,-0.007102347605754,0.0380664986292729,0.0382450137702712,0.0353512315642316,0.037340306314361,0.0384369756774291,0.0417406397421393,0.0346994559944253,0.0357985207671925,0.0372743069282184,0.0375194481220488,0.0343838226177343,0.0389531853352919,0.038441458638811,0.0413779760489784,0.4375
2007-03-14,0.0089639408553553,0.0130905437119278,0.0081178997460061,-0.0039497240467547,0.0012969028829586,0.0139233559309098,0.0043399772149435,-0.0176282800347839,0.0021628459739986,-0.0016100165093406,0.0134604934236083,0.0055184835097062,-0.0018387475115788,0.0164869129459316,-0.0029740943803285,0.0339685144229438,0.0336433337061525,0.0330614368862203,0.0362310178125346,0.0347176365150472,0.0354985212747602,0.0373597390746855,0.0343641147518459,0.0347162648711517,0.036036849425268,0.0362513240526058,0.0353052403336979,0.0337186933482088,0.0365251495454487,0.375
2007-03-15,-0.0100238243673985,0.0045674499308089,0.0022983948976633,-0.0094432057833374,0.0010820133166888,-0.009629094729231,0.0013300294086079,-0.0160671733904196,0.0117406503298428,0.003871530759578,-0.0079471396898722,0.0087581550088017,-0.0098372803826728,0.0213494273359372,0.0048151734509621,0.0366466195066158,0.0346832113232312,0.0354548044675974,0.0404273605382913,0.0341915972770263,0.0392579134303653,0.0370287352104782,0.0363717172982146,0.0392298210915482,0.0343164786476785,0.0384881450472281,0.0359774165154076,0.0354592969857937,0.0384468946860481,0.5
2007-03-16,0.0073957019611289,0.0037960585641513,0.0093692384620421,0.0324434965955271,0.0125482447464051,0.0058641868661732,-0.0204378053112652,-0.0192316635932117,0.001573497490449,-0.0017471627459727,-0.0190709255839023,0.0174982285221447,0.0098545539282945,0.0115568883487873,0.0149322396391041,0.0385594646927171,0.037167362554023,0.0343928386584267,0.0326091292616081,0.0345548569528929,0.0365122125206936,0.0352067575948098,0.0352773022563162,0.036550913135285,0.0352256815979678,0.0356794161620799,0.0333709232044271,0.0344159009582362,0.0382932992708425,0.9375
2007-03-19,0.0138509989116805,0.0153303627061426,-0.0028204104693161,0.0112534624605051,-0.0285997156097255,0.0169820212053813,-0.0184981368214381,-0.0101635881900303,-0.0044933254606267,-0.0184069019344609,0.0007035179223649,-0.0122258346821511,-0.0179835010514196,-0.0137636089034375,-0.0051316068934339,0.0413200144569417,0.0384662656281534,0.0381789172313059,0.0377214363841837,0.0366255337046805,0.0361862446353771,0.0342577617451805,0.0387497843604916,0.0395454121286028,0.0358232312845429,0.035567212234954,0.0369940217712169,0.0419082738589878,0.0345029132990951,0.8125
2007-03-21,0.0238381145559422,0.0076618372238637,-0.0043821136071648,0.0149522184693492,-0.0113288816767431,0.0106705299105035,0.0001127870966687,-0.0077075437261868,-0.0118177098168428,-0.0193770375932936,-0.0034836131134893,-0.0085568424885854,-0.0042562553860617,-0.0010906334298418,-0.0045688024816274,0.0378897472422848,0.0384947703592061,0.0361215533922187,0.0346031576206426,0.0361279588820366,0.038577781558818,0.0386611009765977,0.0404525195950431,0.0350999320217584,0.0396302242927664,0.0369755395578167,0.038490810658978,0.0329858814975198,0.0388935845027558,0.84375
2007-03-22,0.0020242921892304,0.0028916561251867,-0.0108793812837201,0.0073222121948815,0.0152638861756737,0.0020459773431489,0.0060646930606006,-0.0041201329930914,-0.0103047152223528,0.0167340632974535,0.0001518141764471,-0.0259920491221041,-0.0067947191665936,-0.0002466381868866,-0.0133228377160032,0.03432970762239,0.0335943718764549,0.0355113747379875,0.0375925976939354,0.0361287266787592,0.0374031252223859,0.0335720781230765,0.0335071344419454,0.0339636760169235,0.0338202347361758,0.0358450091233977,0.0337857013710429,0.0366722109902287,0.0370232688374368,0.875
2007-03-23,-0.0147698126750965,-0.0160435253984908,-0.0134717245738347,-0.0186838603034489,-0.025917339933005,-0.0031736082978841,0.0178533542969771,0.0077914943342259,-0.0224659382438842,0.0209409815124684,-0.0177992639994061,0.0115534309368467,-0.0184809026300198,-0.0092922128417043,-0.0080813212405206,0.0347267389725973,0.0345064031289782,0.0382590695514204,0.0373867916152288,0.0349541938720373,0.0358049840695527,0.0364248209822064,0.0397379176782282,0.0353592764794076,0.0357315649631652,0.0389382502931219,0.0338788315560235,0.0368825306044697,0.035530416359603,0.625
2007-03-26,-0.0041131163385506,-0.0021912637122374,-0.007680402055505,-0.022080385382317,0.0095544512890325,0.0060596832540917,-0.005754841470041,-0.009705376348836,-0.0061979500413746,0.0047952316939649,-0.0202599803129112,0.0163310793114178,-0.0139887062816378,-0.0054541955169012,-0.0158154062252457,0.0406496577941716,0.0352269609143964,0.0402165447127449,0.03754337052382,0.035753316278965,0.0368551531051634,0.040587630085393,0.0396395030249463,0.0383124544732088,0.038025118844559,0.0395776228573771,0.0389777255385864,0.0417941567366549,0.0417622817042061,0.75
2007-03-27,0.0069311020639991,0.0081918092504229,0.00693132697814,0.004386465179513,-0.0015975647212511,0.0036852603393933,-0.0059969109515477,0.0039669956727547,-0.0142933549331293,-0.0138632804519046,-0.0157634292889707,-0.0226303453818961,-0.0063283645015701,-0.0162370918337199,-0.0001864604140101,0.0385834147592951,0.0385810432748679,0.0346095270911428,0.0333245914358716,0.0345463108844715,0.0341683678478497,0.0370589855392314,0.0367986426806481,0.0375913791224234,0.0335225878367149,0.0362686394176675,0.0370817318739443,0.0369820778561999,0.0365772740785753,0.8125
2007-03-28,0.0142242682759935,0.0107099347984269,0.0088122974411516,0.0099285339271446,0.004161702147717,0.0033208169068138,0.0015660776397091,0.0055605785764956,-0.0147153574324915,0.0086643525733426,0.0005423958254158,-0.0022888901239244,0.0123143569407573,0.0067291138375634,-0.0137433296619498,0.0341835118795128,0.0367616365314159,0.0342637921573489,0.0346636630010508,0.0366532027836724,0.0386685722427143,0.0350834948855491,0.0350119648626336,0.0359791859637453,0.0347928531054082,0.0353541152340145,0.0339231495353358,0.0349251324085045,0.0337734010719016,0.875
2007-03-29,0.0025188930194839,0.0187200927383668,0.0023504992327776,0.0087246696556446,-0.0053057001183977,0.0091579316866544,-0.0123782108983563,-0.0007276974825136,-0.0084906305287813,-0.0074303319565462,-0.0188378435598323,0.0049013583698071,0.0060830662528097,-0.0012074686436094,0.001475406504719,0.0377551026782535,0.0368401548707457,0.0350919782495013,0.0366993241391155,0.0370532030244884,0.0393567692310303,0.0377953768686959,0.0364095803629087,0.033762870449202,0.0365602423145519,0.0373861357581713,0.0355123922810699,0.036734942159605,0.0357377977847959,0.8125
2007-03-30,0.0025125641358831,-0.0185561855799242,-0.0069693484147306,0.0128640879252579,-0.0107803492077498,-0.0088587877216461,-0.0009604279372546,-0.0072429892644775,-0.0161334502339945,-0.0082739381111051,-0.0214081202144177,0.0016763689927615,0.0182313841619003,0.0166942852509359,0.0071393253705701,0.0371221040367147,0.0354813604857969,0.0359253383317526,0.0365229973009658,0.0397490999143258,0.0397458556327194,0.0350552541526016,0.0418344167261955,0.0350775914678356,0.0377740637355466,0.0362751522164332,0.0373718700601957,0.0364682083799108,0.0349072320702535,0.65625
2007-04-02,0.0142023067392509,0.0021820318136338,0.0032914373551446,0.0024556579724763,-0.0100086801942967,0.0201308987404591,0.003507987886868,-0.0092292964287111,0.0002173596406741,0.007670832025369,0.0047547832395177,0.0164532298685794,-0.0084751723293931,0.0086490012368755,-0.0072357458176874,0.0359134322917966,0.0349650058655976,0.0370596533878112,0.0357376147131851,0.0340089860161583,0.036570959555313,0.0335912579851294,0.0367192801515312,0.0350542444733484,0.0359589542459616,0.0376047921239103,0.0385465627039153,0.0387771025350627,0.0395635071611904,0.375
2007-04-03,0.0195988634868381,0.0026266361717925,0.0106511727712457,-0.012399590381467,-0.0011096456718685,-0.010590538259524,-0.0058516854062791,-0.0032273284038712,-0.0132497171340229,-0.0037450214543565,0.0022111386184444,0.0029275626723683,-0.0120382377639214,0.0128816432433594,-0.0114847831261602,0.0358354715728003,0.036230330494104,0.0350287805888642,0.0363436183855168,0.0371814788920214,0.0341875679037929,0.0369419969551477,0.0396547489520129,0.0377102775766681,0.0355274818056147,0.0368630026275215,0.035704172777831,0.035145758822958,0.0384247086686547,0.625
2007-04-04,0.008455177802233,-0.0058771967409971,-0.0034187407014072,0.012429573459575,-0.0079565422576926,-0.0119999051824323,-0.0038442774702997,-0.0116787961098444,-0.0237673551533298,-0.0022280707297721,-0.0266411826567326,0.0123486462336356,0.0132297323632246,-0.0213080297786431,-0.0032693562459581,0.0338358709228928,0.0398540222538026,0.0363607727144048,0.0402959468493835,0.0371882831900018,0.0357408492645862,0.0355122394561759,0.0360811322193435,0.0368206178269983,0.0364260820263488,0.0323786397033993,0.0331283240858657,0.0386370334910972,0.033792039680292,0.875
2007-04-05,0.0036018768680256,-0.0104018114239441,-0.0219564978765564,0.0021040379470295,0.0132654606388459,0.0078064275904468,0.0021236699876716,0.0059067058334952,0.0054345168694485,0.0147321910494013,-0.0014422378783693,0.0090091295166171,0.0121943374008216,-0.022292472025054,-0.0135100382191331,0.035314705217039,0.0370701590355711,0.0333587536266936,0.0364334903268822,0.0335992940980027,0.0374780776045962,0.0364429634592224,0.0334930190942713,0.0355929985639168,0.0331319497020989,0.0389974016352857,0.0364662268784008,0.0365922411408631,0.0334569656179888,0.78125
2007-04-09,-0.0036018768680255,-0.0190542910414999,-0.0029656238168125,6.131600531739112e-05,-0.006596954806143,-0.0123333216758635,-0.0028973047096312,0.0109173005572084,0.0021718599801943,-0.0146343534043435,-0.0102613551280469,0.000694273715505,-0.0046652477049431,0.0071448661542363,-0.0038130482073833,0.0373116583304595,0.0352356986074728,0.0350968123579295,0.0365437786540127,0.0365155363121156,0.0397283503450178,0.0362019046215171,0.0340235748005114,0.0368329412845275,0.0384879726679251,0.035056584579127,0.0376752359075243,0.0349235362211284,0.0402332346449127,0.84375
2007-04-10,0.0038415413389152,0.0051981446448764,-0.0110753529618948,-0.0119544363339034,-0.0062775083250022,0.0047750976595414,-0.0085206390899937,0.0074532915436086,-0.0010438379846357,0.0130613823724496,0.0007845160624523,-0.0065361295230531,-0.0033126048965173,-0.0050485356150816,0.0008466708875666,0.0340550250249089,0.0389466165089865,0.0444455020576837,0.0355285895987126,0.0348430089851266,0.0393210846737996,0.0344712834646927,0.0369915124860272,0.0365712518548672,0.0358316278766688,0.0339327042374888,0.0381379076013627,0.0337872308732386,0.0353428335905883,0.53125
2007-04-12,0.010962931532786,0.0212257140423245,-0.0055263511869671,-0.0006222915105983,-0.0106409207045449,-0.0027239534652421,0.0001689201121706,-0.0012666256319628,0.0012208845874706,0.0139274350983209,0.0040977379390726,0.0027568282335713,0.0125067632742595,0.0305669165736357,-0.0002169425458838,0.0356154286802971,0.0359569468292896,0.0342089634448226,0.0376723859836396,0.0343779926916526,0.0364436678018448,0.0382983010580521,0.0355446301567854,0.034813236193608,0.0380216492630572,0.0363145035601443,0.0362683306936182,0.0369410062200863,0.0373688445794577,0.875
2007-04-13,0.0367654250665564,-0.0139744666938524,0.0218972599199532,0.0296752238991145,0.0149130522034623,0.0127897909356658,0.000369654779628,0.0138558334509977,-0.0118811036221863,0.0053223881613692,0.0083006609479929,0.0143804987842553,-0.0049033101489162,0.0050132683476749,0.0020960403025151,0.0363245280659517,0.0372571967524851,0.0393800847339246,0.0378689788801854,0.0363051588516234,0.0352966619790793,0.0369779139668997,0.0437743689703754,0.0422711832097866,0.0398484403684861,0.0428237022254754,0.0366410865776506,0.0342845265270905,0.0363262203326498,0.65625
2007-04-16,0.0339167826921234,0.0039372332626823,0.0069656195410897,0.005137825581812,-0.003922110909986,-0.0017533737489297,0.0076139736714906,0.0035868562414485,0.0029740678457964,0.0072171918977618,-0.0023913771591649,0.004736054688203,0.0075730109242643,0.0125955122591263,0.0149498089937737,0.0362804785869693,0.0333308897305826,0.0346193155781123,0.0365512926458422,0.034935105911062,0.0365513137975483,0.0362219088567941,0.0373000865381523,0.0359633785620327,0.0356073056434262,0.0354853586091407,0.0376230619745079,0.0391222253765421,0.0367316707973137,0.1875
2007-04-17,-0.0106572944739878,-0.0055777535065409,-0.0003179744341743,-0.0247363641032555,0.006371554779504,-0.0095771336753999,0.0037029766834885,0.0001367589217447,-0.0094641566439395,-0.0037110902447607,0.0032300265996169,0.0004618142151932,-0.0041913958333967,-0.0042370703021291,-0.005015976328397,0.0397398959905653,0.0382182488219527,0.0396001408829611,0.0375867462746975,0.039723946663063,0.0365672082201306,0.0360844146902758,0.0367756464556727,0.0385391532082688,0.0371093838757185,0.0349545535067082,0.0347065020177681,0.036692930583446,0.0370181661245058,0.6875
2007-04-18,-0.004250090280766,-0.0108631649889504,-0.0003728443181548,-0.0031667991903985,-0.0173562837804122,0.0031390608933271,-0.0034297568906142,0.0041871459340041,0.0044481036238594,-0.0026033572317356,0.0070596587112864,-0.0093212853710135,-0.0088807305803513,0.0050031558869822,0.0222460263677659,0.0384608214819822,0.0361042473033068,0.0349916661912503,0.0351706857967879,0.0357603084166147,0.0370443554067545,0.0347418693488287,0.0353707158997673,0.038842811950521,0.0362391889267566,0.0373046117290925,0.0369908539906502,0.0349746208296191,0.0319169131126543,0.96875
2007-04-19,0.0107024432928193,0.0283197537639021,-0.0045909070531331,-0.0091413131620309,-0.002354496360193,-0.0103095791133746,-0.0130088894968902,0.0110556865978721,0.0040383077111109,-0.0084325653271062,0.0165113280366065,0.0095318226462279,-0.0063125811258622,-0.0315810161593261,0.0056245015212971,0.0393332862872521,0.0374846490898324,0.0360411989957456,0.0377410996148801,0.0330959368172117,0.0403529723271228,0.0371031995350739,0.0420937622317362,0.0369884049877714,0.0415320107147154,0.0345467333225625,0.039481389738127,0.0357223489670781,0.0356911093319057,0.5625
2007-04-20,-0.0183532456889433,-0.0005257265192509,0.0110147630509803,-0.005402596840637,-0.0048737946073581,0.0005300445929423,-0.0090503817046927,0.0157613841163122,-0.008083680877398,0.0068693654608431,-0.0231812716376608,0.0136705321035543,0.0049164757139528,-0.0043414711307318,0.0125772842047102,0.0365824591877212,0.0393113906397778,0.0323783953215483,0.033334445323848,0.035736914944069,0.0368644239336763,0.0379357828260731,0.0366066597049646,0.0389210172875514,0.0387223586246835,0.0360604363670754,0.0366730626577933,0.0348887691137945,0.0347546256210274,0.234375
2007-04-23,0.0107841979768146,-0.0042537275334219,0.0013056353002038,-0.0044896089675599,-0.006155602886644,-0.0035950859059565,-0.0110183118528492,0.0092262967837062,0.0098654556347817,-0.0075954108868837,-0.0093337182411577,0.0118438347667074,-0.0097945892981672,-0.0152325308295126,-0.0091504561113188,0.0341596824381923,0.0336018415710315,0.0365661704950313,0.0338125874375712,0.0404750674317141,0.0355197895323616,0.0341713155631449,0.0374942862368343,0.0365744883415633,0.0361056337749328,0.0358414472059974,0.0347825407984658,0.0397503359382904,0.0360672142891196,0.75
2007-04-25,0.0616871329842169,0.0170146812355641,0.0243886590294027,0.0139731306111381,-0.0104547041356181,-0.0089713314612888,0.023190119800859,0.003996774819391,-0.0008120766755932,0.0229483372274183,0.0027697290699045,0.0130635627211132,-0.0145163360084621,-0.0051390592939986,0.0025094862372325,0.0397008399598002,0.0353545390704278,0.0345457655997674,0.0344454694088019,0.0351522642774759,0.0346808814283699,0.0360791931998154,0.0329803370461525,0.0359683804104698,0.0347249323813666,0.0365847857136945,0.0406961016875854,0.0379229124532978,0.0382489163282613,0.0546875
2007-04-27,0.0108811467416577,-0.0084885821403624,0.0089061660605322,-0.0066996541460097,-0.0012020769485732,-0.0006984756845442,-0.0040401396068344,-0.0019404194658516,0.000226712686427,-0.0062826981779025,-0.0076891959442386,0.000559117405076,0.0063634578319354,-0.0131906505400981,0.0098643777738829,0.0359474539760969,0.0372786345699557,0.0378779037797268,0.043535100680517,0.0357360372483775,0.0352804992803033,0.0343243396723517,0.0362766597278957,0.0346677429862459,0.0334811966878602,0.0360397965323801,0.0356169874040015,0.0377518452435435,0.0359608639264238,0.875
