Date,1e2Vt,1e4Vt2,1e2Rt,muhat,sigma2_1,sigma2_2,sigma2_3,sigma2_4,sigma2_5,sigma2_6,sigma2_7,sigma2_8,sigma2_9,sigma2_10,sigma2_11,sigma2_12,sigma2_13,sigma2_14,beta
2000-11-10,13.120871739373806,172.1572752010982,-13.120871739373806,0.0594052764412339,37.614016323734035,37.60589755795333,37.59815904265178,37.59078296841959,37.583752359968386,37.577051037064344,37.570663577290986,37.564575280556085,37.55877213526085,37.55324078605369,37.54796850309419,37.542943152756685,37.53815316970596,37.533587530280776,0.06482696533203125
2000-11-13,12.75288862162278,162.63616819551578,12.75288862162278,-0.1757814929351477,40.29914140950968,40.295718629852956,40.29247321624374,40.28939597769753,40.2864781995002,40.283711618528024,40.281088399846546,40.278601114522154,40.27624271858337,40.274006533072395,40.271886225130345,40.269875790062656,40.26796953433384,40.26616205944343,0.08925628662109375
2000-11-14,8.929523809523808,79.73639546485258,8.929523809523808,0.018677219027913992,42.16091811388306,42.15990936646619,42.158965183178374,42.1580814316405,42.15725424396331,42.15647999981891,42.15575531059583,42.155077004568135,42.15444211301386,42.15384785722188,42.15329163633043,42.15277101594394,42.15228371747854,42.15182760818942,0.33812713623046875
2000-11-15,2.367629572637612,5.605669793228161,-2.367629572637612,0.1572223626862929,42.49920892320819,42.498748868460275,42.49832271814264,42.49792797361702,42.49756232038609,42.497223614522895,42.49690987010043,42.49661924754758,42.49635004286319,42.49610067762507,42.49586968973523,42.49565572484719,42.4954575284251,42.49527393838802,0.56689453125
2000-11-16,2.8011605831572255,7.846500612633728,-2.8011605831572255,0.06160920206150063,42.030925176544386,42.03051455750784,42.03013435436989,42.02978231412517,42.029456350655835,42.02915453236962,42.028875070753614,42.028616309775956,42.02837671607247,42.028154869860316,42.02794945652461,42.0277592588283,42.02758314969907,42.02742008555056,0.6685791015625
2000-11-17,6.283397825686371,39.48108823584021,-6.283397825686371,0.11931566051467714,41.7350139640827,41.734557468370575,41.73413209715773,41.73373572833343,41.73336638447532,41.7330222229844,41.7327015268926,41.73240269629704,41.73212424037841,41.7318647699635,41.73162299059481,41.73139769607271,41.731187762437926,41.73099214236424,0.661651611328125
2000-11-20,0.05112072355485957,0.002613328376772374,-0.05112072355485957,0.11959907360775766,41.69895707203478,41.6986251272831,41.69831673069853,41.69803021177363,41.6977640185068,41.69751670899547,41.697286943625656,41.69707347781562,41.69687515527428,41.69669090173785,41.696519719150864,41.69636068025991,41.69621292359095,41.696075648782944,0.01171875
2000-11-21,9.835936577880945,96.74564836409631,-9.835936577880945,0.19625092318336385,41.211630691887905,41.21126657161445,41.21092707541554,41.210610538058305,41.210315406923264,41.210040234388714,41.209783670730125,41.20954445749972,41.20932142135377,41.20911346829735,41.20891957831826,41.208738800383856,41.20857024777624,41.20841309374288,0.25131988525390625
2000-11-22,0.0,0.0,0.0,0.05777132483810444,41.79904130490666,41.79889836393514,41.79876681382593,41.79864574684947,41.798534327612536,41.79843178729376,41.79833741833858,41.79825056957698,41.798170641730174,41.79809708327549,41.7980293866407,41.79796708470162,41.79790974755886,41.79785697957141,0.00390625
2000-11-24,12.043461186019103,145.04495733914865,12.043461186019103,0.09657005551310187,41.14658086303461,41.14648472017853,41.14639687799906,41.14631661984148,41.146243290924815,41.14617629299985,41.14611507946835,41.1460591509237,41.146008051076485,41.145961363031915,41.145918705888604,41.14587973163102,41.1458441222902,41.14581158734965,0.12095260620117188
